Date,Close,Open,High,Low,Volume,Adj Close,ActiveAddresses,TransactionCount,AdjustedTransactionVolumeUSD,HashRate,TransactionFeesUSD,NVT
2020-10-08 08:54:56.517962,14935.39270287213,14850.823641358204,14956.28880270539,14814.234770878758,1478399.1975218917,14935.39270287213,9393.321681940146,6012.071068886772,6138378.8461029995,26161.392124574482,72315.35730368501,3597.1173404360834
2020-10-09 08:54:56.517962,15168.597430275728,14995.414327163227,15202.000652544568,14840.642631990475,1302774.6250049463,15168.597430275728,5659.861379871474,4191.394826715587,5247182.95742156,25692.487188960964,51507.73616285786,3766.070332092767
2020-10-10 08:54:56.517962,14733.029665962122,15086.22301633388,15087.746648078328,14721.701627477983,1606190.1017258104,14733.029665962122,4583.294070822587,4719.484816884129,6812139.357333592,25216.320851540324,57822.73347783834,3473.8048801982795
2020-10-11 08:54:56.517962,13377.245912729939,14771.360187975199,14916.885075135388,13367.312207906118,1609603.0715886522,13377.245912729939,5715.902694212815,5457.5988764041185,5632554.942147682,24733.2207706729,63622.17342342919,3822.7860196478973
2020-10-12 08:54:56.517962,13596.7275270493,13333.505252012048,13790.878600854125,13203.011262240154,1160045.750147407,13596.7275270493,18172.948471246986,14787.312111325167,19868911.386588126,24243.517075685202,172601.4791374627,793.8444579539614
2020-10-13 08:54:56.517962,12846.377152610119,13701.112108166048,13702.747875008707,12662.30622380933,1648731.553740053,12846.377152610119,11607.466055534584,9559.625324182822,9035323.80632073,23747.54217638504,108052.82387545888,2344.157826837261
2020-10-14 08:54:56.517962,12027.772985116719,12843.043515709693,12853.55859168392,12011.2437240805,1304437.8820451975,12027.772985116719,9383.31198165503,6522.632414217822,6494120.2428680975,23245.630571725764,71324.96450743881,2415.951617111619
2020-10-15 08:54:56.517962,12127.258073904986,11969.07610021201,12148.749811606485,11909.096873828104,1283583.631204632,12127.258073904986,6923.636451214215,5323.314530301383,5973491.387915092,22738.118657726834,58375.389935802166,2605.9043762323645
2020-10-16 08:54:56.517962,12627.774945664638,12048.98743745105,12686.662253752796,11988.188341262143,1501296.4515060051,12627.774945664638,12245.295177179756,8945.635848131518,10445566.161009623,22225.34453475783,101039.31742305236,1814.9357927741626
2020-10-17 08:54:56.517962,12042.981975379353,12822.285791065435,12836.694395368057,11950.028802313987,1334386.3007213704,12042.981975379353,5684.520684407302,5865.916461149309,7597741.927478873,21707.64781429354,63881.445758827125,2115.100539880076
2020-10-18 08:54:56.517962,12680.805899868586,12277.547081959983,12938.297330360925,12269.255438207523,1220625.9281690952,12680.805899868586,10015.19768769377,8888.303028909586,12840866.817561477,21185.369425247933,101722.50857854717,1205.4107784125335
2020-10-19 08:54:56.517962,12411.510671523838,12740.471340040998,12830.401542662268,12344.63858478151,1677889.6503627251,12411.510671523838,9785.954817710717,7318.386217924908,9113987.415292518,20658.85141999463,81867.43483986626,2284.965083582232
2020-10-20 08:54:56.517962,11996.163973060337,12269.959328671877,12324.731748261032,11917.215985236677,1229160.9355689709,11996.163973060337,9065.938783671521,7881.942926035216,10241735.033319963,20128.43678018203,84641.10156383926,1439.7184309763754
2020-10-21 08:54:56.517962,11400.621097290716,11871.50313940161,11973.159009027706,11342.435417719056,633505.9549230698,11400.621097290716,9093.3898482724,6745.675479048049,5570583.718019561,19594.46922245056,72384.2585795483,1296.5176405257014
2020-10-22 08:54:56.517962,11420.075077107356,11216.073525045773,11462.206632732277,11092.938623249196,1372277.521034958,11420.075077107356,19198.823581802768,15707.74132164848,17841881.770076584,19057.29300416034,169580.72028440319,878.3553013322888
2020-10-23 08:54:56.517962,10342.269796480416,11414.563722673602,11437.379317064044,10319.224566091869,1287599.5101608415,10342.269796480416,6845.321897998633,6169.575444856517,7033719.415253789,18517.25272923646,62944.78667266775,1893.2656883859036
2020-10-24 08:54:56.517962,9329.731544826564,10445.76299709633,10542.459821110431,9312.600970048929,1258724.9223200856,9329.731544826564,3180.9446023871087,3239.9104905372883,3086406.976462559,17974.69315423973,31872.571257646756,3804.929777134902
2020-10-25 08:54:56.517962,10098.185711427415,9516.909285818343,10223.985815278253,9394.087683146054,1113711.137638368,10098.185711427415,3613.5858439382737,3999.3962157045935,4031572.463865719,17429.95899476989,39731.58691503231,2789.596170715328
2020-10-26 08:54:56.517962,9647.81799146433,10282.350496529365,10304.84470413216,9616.947445801748,1480896.2021316472,9647.81799146433,10646.156732001613,8564.573336774945,8731371.649431406,16883.394732308425,84996.36019724305,1636.3311470101223
2020-10-27 08:54:56.517962,9418.684447989519,9723.383599864484,9866.99232023503,9215.393801899783,1447015.4680892818,9418.684447989519,9090.312180009825,6274.059385242632,5783350.381130002,16335.344421607288,58844.894995878436,2356.58897188257
2020-10-28 08:54:56.517962,8805.773213742421,9315.28747073205,9361.699017045861,8796.776707233006,1053374.431223268,8805.773213742421,2177.1131233978103,1931.1965226224697,1318955.7927389597,15786.151498730062,18526.18680046913,7032.661268035047
2020-10-29 08:54:56.517962,9234.495275711926,8832.848898859942,9294.07421817253,8830.439717775333,1499611.4354636346,9234.495275711926,2015.4687644011515,1423.268274542603,650986.2038404046,15236.158589850846,13875.0964112974,21272.5451967371
2020-10-30 08:54:56.517962,8232.776921795083,9153.094403272135,9285.16827996898,8224.367848775484,1483131.9967753976,8232.776921795083,4172.692965169488,4364.504961337034,2940913.7080551963,14685.707320916288,40773.753382946976,4151.869770851982
2020-10-31 08:54:56.517962,7108.359077069075,8230.955214110396,8385.378947689127,7107.063001454573,1525839.1911565699,7108.359077069075,2940.222420541274,3419.3839388905644,2341221.8346554614,14135.138128275223,28468.13326432911,4632.712744834341
2020-11-01 08:54:56.517962,6603.813214614815,6984.494999136494,7071.1994014341035,6594.908578869619,1186619.4879276936,6603.813214614815,4343.900679266652,4093.475643752641,2490698.4798835376,13584.790070379782,34496.84966854571,3146.1898628825265
2020-11-02 08:54:56.517962,6272.970135112564,6585.283631794504,6604.633231037389,6214.031091395583,1238420.9536964647,6272.970135112564,6179.460929780531,4267.615626625833,2895920.8117863927,13035.000640661126,32938.4315480695,2682.59233575211
2020-11-03 08:54:56.517962,6069.254354305093,6347.743937876072,6431.9162281234585,6022.191677200639,668511.8775537569,6069.254354305093,1186.3121812336108,1828.065533941317,1903904.7929613702,12486.105581682443,14709.015527470845,2131.076358267132
2020-11-04 08:54:56.517962,5446.215974869032,6096.283126953988,6174.84341214556,5383.566387354654,1128619.8925405988,5446.215974869032,1017.7564079871961,10.0,24649.614834683165,11938.438700670496,475.5669790198051,249353.1187571526
2020-11-05 08:54:56.517962,5804.673418456823,5471.905271259765,5806.0863441082265,5424.223377823924,1522326.1966959443,5804.673418456823,4891.003741744662,3468.8868746984795,3965531.7585720653,11392.331686526713,22491.01527238257,2228.3528963617396
2020-11-06 08:54:56.517962,5868.277021622895,5865.29125160834,5903.923304615124,5814.11503060208,971355.4032589162,5868.277021622895,7384.324640658533,5386.444047219573,3007201.4694797583,10848.11392841757,40229.709671752826,1895.5100797585012
2020-11-07 08:54:56.517962,5391.220588036221,5820.926448702761,5847.533352831239,5319.82175878436,1037899.4223266146,5391.220588036221,5050.638145947683,3975.7937094480226,1679836.0561455637,10306.112336042881,27529.98272616197,3331.0044646814076
2020-11-08 08:54:56.517962,5509.294421280079,5467.198670759833,5527.0220424133095,5383.994947700974,893728.3086735437,5509.294421280079,3056.736668024225,906.6162169007764,1000.0,9766.651161680124,4868.556765451414,4918893.491623612
2020-11-09 08:54:56.517962,4981.680190001524,5558.132215907813,5626.35226199159,4953.284566295146,1180300.8263624166,4981.680190001524,2522.0871172114093,2116.620263699356,738283.5928066184,9230.051824101214,15689.371909858575,7964.247530318188
2020-11-10 08:54:56.517962,5158.729908450578,4889.247040457975,5166.6532330108075,4849.558041744109,1263434.0964570262,5158.729908450578,511.72860715730087,2423.176259738594,654472.0936320579,8696.63273445734,17394.921059553257,9958.721487813105
2020-11-11 08:54:56.517962,6960.3600025510905,5150.889886787966,7129.879187219815,5110.1008450321915,802041.833794627,6960.3600025510905,17.94296419568309,10.0,459465.0231114337,8166.709124226287,10.0,12149.973272262909
2020-11-12 08:54:56.517962,6567.871874853495,6959.137707161992,7105.2343593225905,6535.35095523145,1023190.7191549052,6567.871874853495,2054.183587015468,2268.771882512188,1000.0,7640.59287531532,19740.885601715774,6713472.074873749
2020-11-13 08:54:56.517962,6838.090048882391,6563.692186348581,6911.031245439131,6462.293650553494,1013535.9221917768,6838.090048882391,-492.4166016716739,10.0,1000.0,7118.592352411331,679.4643153272784,6923726.177546879
2020-11-14 08:54:56.517962,7637.126927354593,6799.42628206527,7648.210138251544,6734.826310417032,527322.9663186194,7637.126927354593,7017.136508640346,5218.007596182976,2643158.61495086,6601.012237668878,44476.625487018464,1523.6432952079965
2020-11-15 08:54:56.517962,7181.7647145484425,7677.552426494114,7754.6829873003535,7061.8668687561785,695917.1739503541,7181.7647145484425,8260.748901141767,4900.728739077528,2051436.686928025,6088.153367825125,42811.611465115726,2436.2979367943512
2020-11-16 08:54:56.517962,7847.489891895553,7127.285374382766,7901.478029546363,7063.743456857917,842066.0457654533,7847.489891895553,-976.6185310984386,10.0,1000.0,5580.312573829153,1486.2224411982668,6601503.279173679
2020-11-17 08:54:56.517962,7052.165732065715,7939.196533307363,8100.219918878246,7039.4737234895165,596197.7366970512,7052.165732065715,335.31191383351734,10.0,84469.0989674764,5077.782523072037,447.08547617513824,49774.835115191934
2020-11-18 08:54:56.517962,8437.730849052732,7188.559028468448,8518.151547905023,7131.112131693133,899038.9178383535,8437.730849052732,1038.0095701263474,10.0,385478.83223986666,4580.851564302171,10.0,19678.976115210433
2020-11-19 08:54:56.517962,8148.53568431134,8521.077388153471,8540.384092775643,8121.735235185999,791461.9962980776,8148.53568431134,-30.75100311528695,318.176041908925,1692549.9214611864,4089.8035753086842,2390.987163021864,3810.376537471325
2020-11-20 08:54:56.517962,8840.751054148948,8080.5972837226145,8865.319300670699,8010.576960832148,708943.1563853517,8840.751054148948,7174.471582070426,6070.56660256342,5075170.656064232,3604.9178134546382,56843.064456779946,1234.951324189488
2020-11-21 08:54:56.517962,10256.51115504557,8973.667905539141,10358.596754642322,8963.01346917589,809556.2268170501,10256.51115504557,33.75954567669214,10.0,1000.0,3126.468769139512,939.2467990461575,8294927.543442233
2020-11-22 08:54:56.517962,10875.047692776205,10316.417108625226,10889.313481006273,10271.309908348736,803971.0499951666,10875.047692776205,7187.218542822912,4332.560049269587,5492553.944271269,2654.7260222690384,45529.36260350785,1591.8317797490538
2020-11-23 08:54:56.517962,9633.34918930038,10728.883031892437,10740.371150297013,9608.608378590396,717811.0736365304,9633.34918930038,2921.0757336306,1654.891394797869,2884949.9193731304,2189.9541018086275,17014.455425973007,2396.895100659059
2020-11-24 08:54:56.517962,9643.06279888923,9773.921932950718,9893.23830951015,9627.975027294917,647566.5845895202,9643.06279888923,-2161.4129226990976,10.0,784395.0692867695,1732.412348494836,10.0,7960.93387787746
2020-11-25 08:54:56.517962,9817.645052661306,9562.315811183631,9887.398537492087,9437.044518458199,384502.8683883751,9817.645052661306,4463.498705516199,3224.8493806735833,2028407.1424975093,1282.3547807774812,31605.629050655032,1861.0222491610054
2020-11-26 08:54:56.517962,10051.990416970082,9784.467221292181,10072.21103909705,9761.272901709564,617504.1425120725,10051.990416970082,-611.4970108694915,10.0,1000.0,840.029964063142,10.0,6200944.778192488
2020-11-27 08:54:56.517962,9646.942845870104,9984.43178279199,10023.258254446493,9586.313914427155,631110.1740283917,9646.942845870104,1168.641101139307,85.6486856554584,642862.3460533915,405.68088332891057,10.0,9470.572269636576
2020-11-28 08:54:56.517962,8808.210212243986,9609.361145012337,9624.560745645154,8712.993520817668,502213.9827802588,8808.210212243986,1785.4557333923872,1185.9594895049104,543343.5613329182,100.0,10782.661194114267,8141.4385026785385
2020-11-29 08:54:56.517962,9575.438122550511,8788.74986274978,9602.268643904325,8695.921086057833,771174.3392833787,9575.438122550511,4855.020644939235,4101.39676212492,4265952.762496964,100.0,40065.894728641855,1730.9920778851906
2020-11-30 08:54:56.517962,9420.237277608901,9705.836610259532,9785.379694760091,9393.24382786161,938199.4776443065,9420.237277608901,2499.5341027656627,2530.2505733596527,1000.0,100.0,22183.140959290136,8829232.460677419
2020-12-01 08:54:56.517962,9715.297884244581,9458.41028404671,9844.115324725199,9405.48583727165,488685.9045354171,9715.297884244581,5820.850395520836,4274.0135162710285,4956987.840570447,100.0,39040.18011247425,957.7849148126631
2020-12-02 08:54:56.517962,9985.025884728004,9772.04143720327,10005.70767227903,9561.336742795298,462401.8670209608,9985.025884728004,3133.942407574864,1387.2179738493714,1231006.0213837642,100.0,13698.022817042009,3750.664725015796
2020-12-03 08:54:56.517962,10450.018598807288,9943.565961719481,10568.698946823612,9821.114122499544,412436.3476558517,10450.018598807288,2955.0992115650242,2366.3705347077503,2431764.064963964,100.0,23410.470334653855,1772.3617984008122
2020-12-04 08:54:56.517962,11038.869112296237,10566.451913276962,11142.523663023796,10531.707959459873,586462.3119868583,11038.869112296237,5582.19526096675,5770.808546893991,6711498.588847434,100.0,59994.16499421928,964.5952615530634
2020-12-05 08:54:56.517962,10504.507515968477,11023.63422249198,11100.662535902886,10458.192931502752,744006.0701022374,10504.507515968477,2930.205975224636,2913.8008965206323,2867122.2398712607,100.0,31837.11013834179,2725.8742305287333
2020-12-06 08:54:56.517962,11807.21706818035,10553.58820739852,11974.871869369614,10542.549370479084,639046.7306524521,11807.21706818035,3323.1285487364194,3459.305387091301,2561492.5449763574,100.0,37662.592972639904,2945.689041583795
2020-12-07 08:54:56.517962,12289.945670741474,11911.372065737414,12305.873654243438,11888.982110308327,453996.7020839285,12289.945670741474,11615.698924471093,7196.27909554955,8993129.00360965,100.0,78006.22786436981,620.4285717061528
