Date,Open,High,Low,Close,Adj_Close,Volume
2024-09-27 00:00:00,65104.878691187696,65326.22373041143,65008.40937717745,65130.76884023231,65130.76884023231,37995568903.94455
2024-09-28 00:00:00,65974.28860840006,66003.02962840456,65613.24033165438,65791.00212541742,65791.00212541742,32664917503.931107
2024-09-29 00:00:00,66038.0740888164,66128.88422118693,65594.64112244864,65934.10709441357,65934.10709441357,15342911002.84781
2024-09-30 00:00:00,65681.17424120325,65797.91051530736,65584.54673705185,65663.68986662335,65663.68986662335,12948707838.938381
2024-10-01 00:00:00,63284.479521590154,63373.5832883163,62877.506218824055,63243.27532464382,63243.27532464382,35124446789.27111
2024-10-02 00:00:00,60864.244053595925,60890.46965358762,60278.60821881056,60872.668543725544,60872.668543725544,54251488433.95029
2024-10-03 00:00:00,60596.13132096112,60957.77403123403,60449.428335803444,60655.55979196848,60655.55979196848,41870731291.86736
2024-10-04 00:00:00,60831.66621697903,61367.02814584105,60694.921178178265,60727.86395169296,60727.86395169296,37711138441.76231
2024-10-05 00:00:00,61952.384876158445,62203.96943717702,61659.85395903333,62103.01047283253,62103.01047283253,30349059838.684578
2024-10-06 00:00:00,62076.875904607536,62263.340018978815,61431.48428145462,62091.932585194016,62091.932585194016,11095453162.990673
2024-10-07 00:00:00,62803.40589648793,63114.63119451578,62761.90941481777,62811.79972811266,62811.79972811266,14592422860.685436
2024-10-08 00:00:00,62382.13238607676,62681.21043462492,62151.80143177357,62287.39010510681,62287.39010510681,33878876147.30253
2024-10-09 00:00:00,62142.31064452518,62591.54675296723,62052.62913651359,62185.230423727575,62185.230423727575,28626429276.55382
2024-10-10 00:00:00,60563.08637396419,60673.198125610026,60288.71371148992,60597.15045618275,60597.15045618275,28530748117.898792
2024-10-11 00:00:00,60141.069941162066,60462.81964201726,59760.89840004858,60195.18073772453,60195.18073772453,29481971885.649742
2024-10-12 00:00:00,62531.29005948079,63092.07287378942,62181.68138236843,62392.34048293159,62392.34048293159,32008659336.482643
2024-10-13 00:00:00,63110.42805243357,63504.924533647805,62838.66812697355,63207.77062127557,63207.77062127557,17665963646.417107
2024-10-14 00:00:00,62724.090328933715,63047.88099989306,62621.84849543665,62829.533686088886,62829.533686088886,16784552979.060463
2024-10-15 00:00:00,66025.80785373753,66217.14549547716,65891.08167916125,66049.99492708022,66049.99492708022,46553796134.14602
2024-10-16 00:00:00,67012.17477345912,67044.37184961553,66861.45102610117,66962.21994496793,66962.21994496793,51797932876.82809
2024-10-17 00:00:00,67606.25864948654,67666.28239464792,67457.25800551868,67647.54414766871,67647.54414766871,40640495380.19594
2024-10-18 00:00:00,67283.18053440092,67420.22847402014,66623.9190623848,67328.10527002988,67328.10527002988,34512072357.92087
2024-10-19 00:00:00,68439.05390654672,69159.89647767447,67858.23890899506,68465.61920668735,68465.61920668735,39984956633.228035
2024-10-20 00:00:00,68467.5780132692,68702.37779492873,68075.13913627551,68388.87128965274,68388.87128965274,14110889435.452631
2024-10-21 00:00:00,68829.16808655135,69114.50157135505,68664.43555553358,68962.82918045693,68962.82918045693,17253863432.786995
2024-10-22 00:00:00,67296.15513981468,67520.83709169843,66828.76389999634,67394.85775735618,67394.85775735618,40485496091.95008
2024-10-23 00:00:00,67375.84347937779,67661.31089902676,67231.18945467052,67351.04793512498,67351.04793512498,31398389967.38113
2024-10-24 00:00:00,66635.03403417543,66998.89237976402,66412.64574623368,66683.96806542306,66683.96806542306,32676918488.059
2024-10-25 00:00:00,68165.24882739152,68226.94313479777,67883.59267910509,68214.05205157402,68214.05205157402,35892606570.03549
2024-10-26 00:00:00,66505.34427431125,66849.91404459735,66279.2781951006,66585.66535501445,66585.66535501445,48426924850.053406
2024-10-27 00:00:00,67159.81422177679,67391.00932877869,66753.27152917536,67018.1650170265,67018.1650170265,21169467789.89267
2024-10-28 00:00:00,67946.65271417271,68408.74199947888,67803.87528155804,67938.55412885673,67938.55412885673,16533385730.434193
2024-10-29 00:00:00,69807.41338665153,70118.27842677385,69783.517026375,69845.304531169,69845.304531169,41990540384.96554
2024-10-30 00:00:00,72697.6454088474,72845.43997788674,72629.37782426675,72781.11308158132,72781.11308158132,65487782004.97014
2024-10-31 00:00:00,72355.50709859302,72773.67536185903,71994.61873290424,72342.62171127986,72342.62171127986,43498144313.67304
2024-11-01 00:00:00,70335.93723120652,71229.8974918768,69932.6635035883,70264.99735573279,70264.99735573279,45907074188.570145
2024-11-02 00:00:00,69467.70311485734,69682.68723944506,68992.9183642924,69507.92256395647,69507.92256395647,54863092261.31101
2024-11-03 00:00:00,69303.28545103151,69386.85068307973,69011.51728811367,69299.16036699413,69299.16036699413,14709379754.965973
2024-11-04 00:00:00,68803.30068899608,68950.99760507452,68549.71198966996,68803.50626277467,68803.50626277467,37659435506.757034
2024-11-05 00:00:00,67939.78649238919,68456.5354169592,67496.19486283751,67793.29782704762,67793.29782704762,46183110993.79166
2024-11-06 00:00:00,69391.16507024747,69788.52217538221,68433.309383272,69335.42553133758,69335.42553133758,40025021601.49395
2024-11-07 00:00:00,75709.00513849764,75782.51861684716,75015.30881029947,75620.88606963192,75620.88606963192,128492534668.23851
2024-11-08 00:00:00,75915.06561478731,76594.33003407216,75354.72753819235,75987.24178320667,75987.24178320667,66590396087.4524
2024-11-09 00:00:00,76673.72232593474,77089.96295977324,75977.6041663617,76550.0213845611,76550.0213845611,50687468387.720375
2024-11-10 00:00:00,76638.85316872827,76685.93493021528,76339.1725747537,76630.22631415377,76630.22631415377,31430906055.796104
2024-11-11 00:00:00,80356.29439475239,80613.50218126064,79876.50426785216,80466.71654833542,80466.71654833542,93473126207.67865
2024-11-12 00:00:00,88617.79314923217,89105.3386539584,88235.24252947213,88637.42000322911,88637.42000322911,133959805308.72511
2024-11-13 00:00:00,88359.52071029056,88939.24298512163,88211.83941262221,88264.59974582895,88264.59974582895,152356811694.44943
2024-11-14 00:00:00,90508.75066864352,90712.15740220631,90154.03802457805,90488.10007497849,90488.10007497849,136046309843.60645
2024-11-15 00:00:00,87342.36998061663,88043.7068348946,86969.46947179051,87407.51273710128,87407.51273710128,99649391847.08359
2024-11-16 00:00:00,90897.67287833757,91072.25346408352,90405.07838561585,90947.97509443703,90947.97509443703,84382485697.84985
2024-11-17 00:00:00,90542.7480091386,90831.46753062255,90215.56101709523,90606.45489380708,90606.45489380708,49255174407.368774
2024-11-18 00:00:00,89723.16402076531,89954.81365944806,89650.78870892199,89841.47194135105,89841.47194135105,48556083101.64749
2024-11-19 00:00:00,90530.39388216514,90818.97711331472,90291.69276312453,90534.62459650292,90534.62459650292,77391724184.19348
2024-11-20 00:00:00,92344.85532156895,93232.38126853154,91633.92719682089,92251.65240738312,92251.65240738312,80493234958.49161
2024-11-21 00:00:00,94317.96566170618,95436.36282549295,93957.79901762091,94217.02229634205,94217.02229634205,80747272080.24826
2024-11-22 00:00:00,98383.05043047573,99753.97057010134,98104.44938192931,98509.11859102432,98509.11859102432,118163852022.3175
2024-11-23 00:00:00,98796.43949494489,98985.49167239496,98424.34591056703,98927.49494553401,98927.49494553401,85746174563.98602
2024-11-24 00:00:00,97721.2380667001,98406.4627903836,97128.52276051702,97679.46381643033,97679.46381643033,47414200206.70341
2024-11-25 00:00:00,98051.89905657752,98685.24614208046,97875.95053888788,98015.9355289458,98015.9355289458,50665680246.86775
2024-11-26 00:00:00,92921.3415180039,93474.74036062046,92873.80997795201,93004.70093103287,93004.70093103287,89476321216.0935
2024-11-27 00:00:00,91911.77318275548,92761.70831856284,91602.88887181082,91931.83077291827,91931.83077291827,97389239315.52954
2024-11-28 00:00:00,95793.88917425928,96807.88899210944,95666.3038507473,95981.18057210564,95981.18057210564,81469353259.75
2024-11-29 00:00:00,95634.24518899253,96318.86263533488,95296.67732029752,95661.59595817851,95661.59595817851,49067932024.40325
2024-11-30 00:00:00,97471.98642367484,97630.34449219605,97027.09982998823,97453.2473451042,97453.2473451042,74670031635.5065
2024-12-01 00:00:00,96577.02535549774,96704.91201552644,96445.30745554846,96513.14234698225,96513.14234698225,43580019720.720634
2024-12-02 00:00:00,97475.93251227895,97706.08752726932,97153.03865883104,97311.70719084324,97311.70719084324,49147687432.565895
2024-12-03 00:00:00,95722.1271446194,95996.93985157699,95572.52711014988,95833.1362300365,95833.1362300365,101019861361.49252
2024-12-04 00:00:00,96113.02686958868,96252.2195853213,95868.86794571402,96031.63097759831,96031.63097759831,87935752287.975
2024-12-05 00:00:00,98900.50288325713,99310.75483245237,97877.58856175686,98881.4694561823,98881.4694561823,98230784298.0459
2024-12-06 00:00:00,97265.06197856393,97678.28915047321,96349.42566376748,97201.50036407741,97201.50036407741,190460293531.53802
2024-12-07 00:00:00,99896.29856521072,100060.31460462263,99469.01727970381,99973.85150659826,99973.85150659826,115812632020.44765
2024-12-08 00:00:00,99721.543619232,101261.8493840658,99575.47191899543,99781.82999198174,99781.82999198174,61061136199.7846
2024-12-09 00:00:00,101238.88722836212,101639.4960775411,100584.31192522169,101235.3717025316,101235.3717025316,62677764785.05408
2024-12-10 00:00:00,97355.52718727227,98072.2559746578,97124.70202116286,97353.94700820887,97353.94700820887,146846843211.51685
2024-12-11 00:00:00,96618.93687029862,97420.7910958428,96381.26093710997,96649.71446771531,96649.71446771531,125835977742.51114
2024-12-12 00:00:00,101058.41884355807,101314.26554923202,101047.14106783604,101123.61811033697,101123.61811033697,118484957960.76833
2024-12-13 00:00:00,100053.46275717458,100373.78262636745,99435.3019875715,100000.80836535197,100000.80836535197,100092043319.81221
2024-12-14 00:00:00,101338.51994071275,101359.65917904805,101325.98933538556,101352.22971292294,101352.22971292294,78802903278.85962
2024-12-15 00:00:00,101415.06539303984,101702.42067903586,100949.15051842079,101367.01064553364,101367.01064553364,57321924844.41535
2024-12-16 00:00:00,104717.13154401118,105221.32978473174,104253.56044604784,104721.50151808978,104721.50151808978,70645074624.52869
2024-12-17 00:00:00,106008.93277530042,106432.48866145006,105612.63737143636,106074.10723541168,106074.10723541168,115184737759.33566
2024-12-18 00:00:00,105962.23791477614,106749.24214338453,105454.7424020762,106034.913402645,106034.913402645,93417826250.1972
2024-12-19 00:00:00,100255.56903843574,100359.86009133354,99956.54479787307,100355.5761481501,100355.5761481501,113692025885.44745
2024-12-20 00:00:00,97958.92910338464,98182.88623859818,97675.70624956624,97851.35377075805,97851.35377075805,100611554887.24123
2024-12-21 00:00:00,97539.02051365528,97898.92156806416,97452.37969658672,97691.43431692653,97691.43431692653,112340864006.62827
2024-12-22 00:00:00,97309.16947503638,97405.51690662882,96747.27898480001,97202.82496847633,97202.82496847633,53058382639.48845
2024-12-23 00:00:00,95147.05352712788,95932.01290719518,94508.20842189869,95094.27394862173,95094.27394862173,44619017105.36954
2024-12-24 00:00:00,94726.16388444729,95479.09490427855,94322.91729148262,94644.91085464321,94644.91085464321,64937790292.61125
2024-12-25 00:00:00,98602.09375243398,99273.6772628032,97915.97607578545,98695.71400782601,98695.71400782601,49169088282.15742
2024-12-26 00:00:00,99384.07497515016,99916.27454744502,98911.85453579479,99344.95417367229,99344.95417367229,33963749856.44743
2024-12-27 00:00:00,95750.21307737677,95978.95123763588,95338.40614856209,95678.31244565405,95678.31244565405,45049342388.18843
2024-12-28 00:00:00,94206.32701813348,94433.25471876387,94085.88719751776,94331.94727053077,94331.94727053077,41498540807.666954
2024-12-29 00:00:00,95245.00965291823,95400.15660037636,95008.90622635344,95184.61945288602,95184.61945288602,22429850903.940086
2024-12-30 00:00:00,93732.01437147064,93761.29894558896,93082.16077850477,93663.44751964067,93663.44751964067,24065314499.502274
2024-12-31 00:00:00,92552.43765823149,92818.12223209772,91743.7671380361,92627.28213113277,92627.28213113277,57595164139.4709
2025-01-01 00:00:00,93563.82967847255,94326.0222970392,93160.04787545286,93507.85874741491,93507.85874741491,45327464907.74362
2025-01-02 00:00:00,94377.56286908657,94459.18118654689,93637.36221144383,94384.1761153871,94384.1761153871,23275007789.496334
2025-01-03 00:00:00,96797.07122550426,97036.79282545851,96045.04133168189,96852.14681235075,96852.14681235075,45157338602.617516
2025-01-04 00:00:00,98164.92255718926,98465.2111781546,97998.23557493158,98084.34279280754,98084.34279280754,35721645948.10051
2025-01-05 00:00:00,98284.8102939291,98286.12976114172,98078.98968648764,98256.73876849933,98256.73876849933,20979035420.980793
2025-01-06 00:00:00,98233.2504433263,99065.21659757721,98103.99073859492,98364.58946599838,98364.58946599838,20060293834.7155
2025-01-07 00:00:00,102197.64612365857,102665.08588649739,101992.52179689365,102229.39453189743,102229.39453189743,46111387334.46171
2025-01-08 00:00:00,97065.16916116759,97459.52124279784,96774.7418013125,96952.09886774956,96952.09886774956,60610257147.15405
2025-01-09 00:00:00,94921.3279456483,95519.669332473,94694.96068011993,95016.71440989176,95016.71440989176,65790469838.34392
2025-01-10 00:00:00,92427.28749087847,93090.02057633839,91762.69756471725,92376.27578346101,92376.27578346101,65850881574.76184
2025-01-11 00:00:00,94602.28112658115,94971.55356892048,94134.2883018002,94736.6267420969,94736.6267420969,63433655716.757095
2025-01-12 00:00:00,94455.8539949058,94689.27420229909,94414.34259039369,94559.55167224213,94559.55167224213,17836423168.41627
2025-01-13 00:00:00,94197.73363388104,95095.16844840342,93771.51298661984,94454.77089638807,94454.77089638807,19608932595.53299
2025-01-14 00:00:00,94500.26737836402,94792.00026277476,94280.3947744371,94456.3493746993,94456.3493746993,76328330233.31137
2025-01-15 00:00:00,96576.11232152939,96591.73375939982,96222.46636580772,96574.07768799194,96574.07768799194,51241728228.81719
2025-01-16 00:00:00,100360.86366093064,100876.23342456373,99967.71930131614,100313.15239828422,100313.15239828422,57637319739.543396
2025-01-17 00:00:00,100081.09174510014,100856.62315450222,99917.62807224413,100044.57926776377,100044.57926776377,50150102497.2729
2025-01-18 00:00:00,104203.95231242689,104531.0962046998,103988.13590262373,104160.69358484233,104160.69358484233,69135117732.00064
2025-01-19 00:00:00,104200.78492393589,104531.05386992723,103360.29869360209,104334.61575724394,104334.61575724394,49416447749.13053
2025-01-20 00:00:00,101344.69758581089,101388.53131727487,101254.55999792044,101275.33714814208,101275.33714814208,72970313683.92325
2025-01-21 00:00:00,101716.49742763881,102454.1563795545,101561.46315967591,101764.90860170545,101764.90860170545,120158523166.88387
2025-01-22 00:00:00,106283.01468012361,106324.52729818685,106150.20481502046,106182.2368201815,106182.2368201815,95344290057.8965
2025-01-23 00:00:00,103808.29406976029,103963.91626486644,102595.90096254753,103673.53509537787,103673.53509537787,55030669602.56557
2025-01-24 00:00:00,103997.95819879838,104093.58987875459,103725.70639887336,104067.60991206947,104067.60991206947,102455227371.20761
2025-01-25 00:00:00,104885.5610848154,105797.54340160482,104481.85351369146,104835.19253555956,104835.19253555956,51418786362.7815
2025-01-26 00:00:00,104660.18502118406,105201.72526754646,103900.05231543658,104796.04077738234,104796.04077738234,22740744964.719296
2025-01-27 00:00:00,102573.35185908602,102818.99152358233,102109.5528861668,102552.24874280207,102552.24874280207,20639818380.26942
2025-01-28 00:00:00,102092.64742605879,102392.5534527063,101622.68823804718,101958.46953745594,101958.46953745594,93191643783.24739
2025-01-29 00:00:00,101184.24079456646,101427.33889268011,100712.06400440389,101313.11264498268,101313.11264498268,45780526813.56264
2025-01-30 00:00:00,103701.59030752289,103719.11755094546,103029.1742192959,103718.97939813645,103718.97939813645,47425401641.53094
2025-01-31 00:00:00,104583.59379678966,105468.81986184244,104150.73421037411,104781.5135100103,104781.5135100103,42122570869.034325
2025-02-01 00:00:00,102550.11681220774,102750.6706217147,102367.04332427766,102382.39409722165,102382.39409722165,37187819228.35328
2025-02-02 00:00:00,100697.68727929628,100879.6539735572,100185.59645714833,100674.78762544956,100674.78762544956,22827776122.48367
2025-02-03 00:00:00,97426.44642168956,97719.91565568342,96869.78566513129,97568.31653024875,97568.31653024875,59784234332.21204
2025-02-04 00:00:00,101401.7030680669,101840.5038759072,101098.25635984536,101466.8606657039,101466.8606657039,122163969235.23686
2025-02-05 00:00:00,97984.21809754749,98222.2802448144,97324.21738259321,98118.43921664466,98118.43921664466,73196693057.98114
2025-02-06 00:00:00,96492.65643906839,97002.88709956685,96363.81354670273,96582.88682919052,96582.88682919052,48848958931.79228
2025-02-07 00:00:00,96770.3477096145,97334.34102370258,96584.91679508022,96635.41875332211,96635.41875332211,44462180396.172516
2025-02-08 00:00:00,96481.08278184097,96982.49457923423,96193.29759236892,96558.4563096667,96558.4563096667,57077722340.22422
2025-02-09 00:00:00,96468.42038984071,96767.06101800835,96052.10863046387,96558.23762501091,96558.23762501091,20760850644.84597
2025-02-10 00:00:00,96463.95972157668,96704.31380155751,96291.05798343157,96548.57865379585,96548.57865379585,25457107581.051964
2025-02-11 00:00:00,97247.0393678208,97560.15494046222,96584.91613225757,97399.98161383197,97399.98161383197,37054987393.57789
2025-02-12 00:00:00,95706.80002536056,96130.15360659127,95573.09339557913,95739.97737079239,95739.97737079239,36454577154.5622
2025-02-13 00:00:00,97809.42039922439,98048.08399983567,97686.15072099624,97836.18856127483,97836.18856127483,47115618235.19051
2025-02-14 00:00:00,96513.81418011605,96715.1612897255,96190.19578375894,96561.6639990985,96561.6639990985,29084371910.690556
2025-02-15 00:00:00,97523.67515502997,97543.11853883555,97105.4841854798,97488.48148536457,97488.48148536457,32289906944.92862
2025-02-16 00:00:00,97463.51748563025,98057.0925641132,97076.89849678465,97569.95169430465,97569.95169430465,14215311318.346336
2025-02-17 00:00:00,96203.00050148604,96972.94375859931,95788.87873056543,96149.3484548204,96149.3484548204,13634794998.739267
2025-02-18 00:00:00,95770.018909544,96798.21479669286,94895.87809836325,95776.15723852723,95776.15723852723,25324374113.08163
2025-02-19 00:00:00,95310.73838813721,96509.4029219771,94727.96778673392,95495.89153299287,95495.89153299287,38311133144.729355
2025-02-20 00:00:00,96560.05350717108,96629.87300994107,96446.41698629606,96554.87156259285,96554.87156259285,27703222487.389572
2025-02-21 00:00:00,98279.9804371653,98537.29074501041,97497.81102660998,98384.31738240314,98384.31738240314,24175261969.81266
2025-02-22 00:00:00,96244.48203121331,96419.30286883406,95853.18517169244,96135.15541305285,96135.15541305285,42477472950.92155
2025-02-23 00:00:00,96509.77451031315,96694.53112205303,96480.25960447478,96564.15414290235,96564.15414290235,18464415570.762142
2025-02-24 00:00:00,96363.44584587596,96836.18809119963,96139.21660825456,96327.46309127835,96327.46309127835,16643044374.983364
2025-02-25 00:00:00,91379.00565375767,91949.51029651964,91125.208889713,91396.76686930266,91396.76686930266,45539703844.38777
2025-02-26 00:00:00,88608.61441169368,89290.58919646032,88576.85189839461,88755.7693356979,88755.7693356979,96742453402.56294
2025-02-27 00:00:00,84054.20408063933,84474.6058730809,83798.45771637344,83900.11496524839,83900.11496524839,69277430795.68657
2025-02-28 00:00:00,84633.927832691,84872.52820252157,84175.53175144289,84709.14477847965,84709.14477847965,81960688217.70384
2025-03-01 00:00:00,84373.51972737945,84802.10181732124,83961.53667937843,84441.9012237131,84441.9012237131,80695237175.07367
2025-03-02 00:00:00,86018.73795042983,86314.80922340784,85797.68246449468,86005.25629681018,86005.25629681018,30634474722.6359
2025-03-03 00:00:00,94032.71087464655,94525.87967338393,93914.9096324148,94261.53286538439,94261.53286538439,61859112550.80991
2025-03-04 00:00:00,86171.46734247915,86472.38488366532,85872.57755908274,86124.71418722175,86124.71418722175,68715362745.4567
2025-03-05 00:00:00,87240.77737881735,87883.25053172001,86595.53123548305,87310.80531078295,87310.80531078295,65863356680.42408
2025-03-06 00:00:00,90730.40934120318,90853.34364775482,90504.6498124224,90604.08098523637,90604.08098523637,51606642859.81411
2025-03-07 00:00:00,89968.23229424238,90480.09038974078,89845.25207566365,90001.40087607042,90001.40087607042,47555759124.64708
2025-03-08 00:00:00,86793.6041225836,87193.56718537332,86594.50619984425,86773.33597555371,86773.33597555371,63216440874.73251
2025-03-09 00:00:00,86279.178240206,86584.38869715283,86029.13263707953,86142.9833586432,86142.9833586432,18809360803.37126
2025-03-10 00:00:00,80926.00525039498,80951.88646962286,80333.84704044343,80751.13893300897,80751.13893300897,32013406240.51754
2025-03-11 00:00:00,78754.91504685869,78941.98773100822,78330.56529728763,78783.94057934263,78783.94057934263,49983692766.22745
2025-03-12 00:00:00,82894.13951560218,83136.39108340527,82218.99855051794,82799.1080292053,82799.1080292053,56404462275.083046
2025-03-13 00:00:00,83812.0476423154,84191.15764185756,83735.29943142034,83884.24578828987,83884.24578828987,41782186208.59073
2025-03-14 00:00:00,81105.69866640473,81708.18073344829,80862.15678966224,81098.90052436228,81098.90052436228,32583592654.882656
2025-03-15 00:00:00,84063.36691376954,84667.73243420532,83573.7302220162,83971.70916064628,83971.70916064628,28571483950.074646
